_id,activity,deviceID,emotion,latitude,longitude,eTimeStamp
-Lp3TSQkerfNGBN4lCdT,estudiar,4,feliz,5.5328769,-73.3636363,1568811900
-Lp3TVxIkySCDII28gkP,caminar,4,satisfecho,5.5328769,-73.3636363,1568811914
-Lp3TXTE1WbTyEL2xl1S,trabajar,4,calmado,5.5328769,-73.3636363,1568811920
-Lp3TZOIUKSwmo17LjSa,jugar,4,alegre,5.5328769,-73.3636363,1568811928
-Lp3ZttZ10BKoSZRNP4M,estudiar,4,feliz,5.5328771,-73.3636226,1568813589
-Lp3ZuR1pg92CLfCH8UH,leer,4,divertido,5.5328771,-73.3636226,1568813592
-Lp3Zv6obxUyoy_iw4VM,ejercitar,4,contento,5.5328771,-73.3636226,1568813594
-Lp3ZwqdVsch9kllvQAS,alimentar,4,satisfecho,5.5328771,-73.3636226,1568813602
-Lp3Zz69J292d1rV1Q12,amigos,4,calmado,5.5328771,-73.3636226,1568813611
-Lp3ZzbmgTy-55DZLdLA,cita,4,feliz,5.5328771,-73.3636226,1568813613
-Lp46OKwfAjCEzWqv07K,amigos,4,estresado,5.5331801,-73.3639692,1568822631
-Lp46PAHGqbTBEUr70Sk,estudiar,4,feliz,5.5331801,-73.3639692,1568822634
-Lp46QqTQfJMv555j_BA,ejercitar,4,divertido,5.5331801,-73.3639692,1568822641
-Lp46RxepGhal6jh300M,alimentar,4,satisfecho,5.5331801,-73.3639692,1568822646
-Lp46WubVtK3LfOwCvuv,cita,4,feliz,5.5331801,-73.3639692,1568822666
-Lp8VNyuyDwZnpeNW7o4,estudiar,4,feliz,5.5329437,-73.3638568,1568896292
-Lp8VPU2KGiA7wBkzcSU,leer,4,divertido,5.5329437,-73.3638568,1568896298
-Lp8VR9zQB2ncWVHQtGs,alimentar,4,feliz,5.5329437,-73.3638568,1568896305
-Lp8VSWqRr6jxZDIzwGe,amigos,4,divertido,5.5329437,-73.3638568,1568896311
-Lp8VUHXIGcI33HfGDgk,dormir,4,satisfecho,5.5329437,-73.3638568,1568896318
-Lp8VbrWXaEu3Slx302F,leer,4,relajado,5.5329437,-73.3638568,1568896353
-Lp8VeNRdyg-JLlQLjU7,amigos,4,feliz,5.5329437,-73.3638568,1568896363
-Lp8Vfg4Y7H_nR-N4otb,descansar,4,satisfecho,5.5329437,-73.3638568,1568896369
-Lp8ViNItm3aVXSntFAf,cita,4,calmado,5.5329437,-73.3638568,1568896380
-Lp8Vl6pOnNhymrZkcOy,limpiar,4,cansado,5.5329437,-73.3638568,1568896391
-Lp8Vmhbji6HP0hGYylR,trabajar,4,feliz,5.5329437,-73.3638568,1568896397
-Lp8uTFOgBL-cp5yKQLl,dormir,4,relajado,5.5328722,-73.3637796,1568903130
-Lp8uTO0Dms0g7-Xq7k4,dormir,4,relajado,5.5328722,-73.3637796,1568903130
-Lp8uVV6_fcs1hftd9hb,cita,4,satisfecho,5.5328722,-73.3637796,1568903139
-Lp8uVakaP_acrBMYji4,cita,4,satisfecho,5.5328722,-73.3637796,1568903139
-Lp8uZA9afjQyvELyd-o,amigos,4,enojado,5.5328722,-73.3637796,1568903154
-Lp8ubFZ4TbxXnM1m-rU,alimentar,4,neutral,5.5328722,-73.3637796,1568903166
-Lp8umum8G2VqmXD1-Kj,conducir,4,avergonzado,5.5328722,-73.3637796,1568903214
-Lp8uooZwL911zYRsci3,estudiar,4,asustado,5.5328722,-73.3637796,1568903222
-Lp8usRXhI9gVHYHWjWc,festejar,4,divertido,5.5328722,-73.3637796,1568903237
-Lp8v4-IODxOzcFCW22e,cuidarse,4,triste,5.5328722,-73.3637796,1568903288
-Lp8vBINAvvNIHduKTUR,estudiar,4,estresado,5.5328722,-73.3637796,1568903318
-Lp8vNn-FIuIKHuBTvhW,festejar,4,relajado,5.5328722,-73.3637796,1568903369
-Lp8vSdh4ndbZMAYb67h,esperar,4,triste,5.5328722,-73.3637796,1568903389
-Lp8vVx2l_jwWnsffqei,limpiar,4,aburrido,5.5328722,-73.3637796,1568903403
-Lp8veE6uZmbpGpfr7B7,amigos,4,satisfecho,5.5328722,-73.3637796,1568903441
-Lp8wIMjRs87Nb7PQcws,estudiar,4,enojado,5.5328722,-73.3637796,1568903609
-Lp8wIRO6NPWnqaNnvci,estudiar,4,enojado,5.5328722,-73.3637796,1568903610
-Lp8wLl0Zr9TCLGiBMpv,estudiar,4,en pánico,5.5328722,-73.3637796,1568903623
-Lp8wLq7WkfKtUmhi1a7,estudiar,4,en pánico,5.5328722,-73.3637796,1568903624
-LpDVcFj_j-aHXC2O1oK,ejercitar,4,feliz,5.5708331,-73.3342096,1568980240
-LpDVd0b1ljZuDF9DUNW,leer,4,divertido,5.5708331,-73.3342096,1568980244
-LpDVeOY3on2-ANPr8w3,conducir,4,contento,5.5708331,-73.3342096,1568980249
-LpDVg1nQbzw4GIFHrSy,alimentar,4,feliz,5.5708331,-73.3342096,1568980256
-LpDVi2Jcd_8HDqJo9qA,dormir,4,satisfecho,5.5708331,-73.3342096,1568980264
-LpDVlsyS4ALDJ3dnv46,trabajar,4,calmado,5.5708331,-73.3342096,1568980280
-LpDVmxzg9EGMnuVu5KM,cita,4,alegre,5.5708331,-73.3342096,1568980284
-LpDVpyMw6cg4n6a7zX7,jugar,4,cansado,5.5708331,-73.3342096,1568980297
-LpDVtYEVT0mTG0M1NE1,caminar,4,satisfecho,5.5708331,-73.3342096,1568980311
-LpDVuPudZ4KQG11SC9o,festejar,4,feliz,5.5708331,-73.3342096,1568980315
-LpEIHKyKxCCdPJKE5dD,ejercitar,4,feliz,5.533168,-73.3638895,1568993520
-LpEIMap9rs66wcNmobY,cita,4,divertido,5.533168,-73.3638895,1568993542
-LpEIOku9bD2gfR9IHPc,estudiar,4,satisfecho,5.533168,-73.3638895,1568993550
-LpEISsA5i-iO9kCeziM,alimentar,4,triste,5.533168,-73.3638895,1568993567
-LpEIapIETx1WYIsxWBg,amigos,4,calmado,5.532969,-73.3636429,1568993604
-LpEIelXgaCsbcibuuQO,alimentar,4,divertido,5.532969,-73.3636429,1568993620
-LpEJVDwGGL5MDHsWUK7,amigos,4,feliz,5.532969,-73.3636429,1568993839
-LpEJWtWRLUBVS2C3fWk,amigos,4,divertido,5.532969,-73.3636429,1568993846
-LpEJlFasVsrqmmkUrzZ,amigos,4,divertido,5.532969,-73.3636429,1568993909
-LpEK072fAsfkdFrYjfc,alimentar,4,relajado,5.532969,-73.3636429,1568993974
-LpG9UZlTrtK8rjcgp9e,trabajar,4,feliz,5.5750552,-73.3359929,1569024770
-LpG9WagSwkOWqhdNJI0,descansar,4,satisfecho,5.5750552,-73.3359929,1569024778
-LpG9XxzmyUNjsi8lHvQ,amigos,4,divertido,5.5750552,-73.3359929,1569024784
-LpG9ZFvJYcUjg6xpfNr,festejar,4,alegre,5.5750552,-73.3359929,1569024789
-LpG9cPSMLHYnQoI_YQW,alimentar,4,satisfecho,5.5750552,-73.3359929,1569024806
-LpG9hSWysVN8NgCduNx,limpiar,4,aburrido,5.5750552,-73.3359929,1569024827
-LpG9ljTrTei7vmPSacq,conducir,4,relajado,5.5750552,-73.3359929,1569024844
-LpG9p-cQAk5y9f7r222,pelicula,4,contento,5.5750552,-73.3359929,1569024857
-LpG9sx_6focm0NDpKRe,cita,4,feliz,5.5750552,-73.3359929,1569024874
-LpG9yf2IL2ux9yzpjHZ,amigos,4,calmado,5.5750552,-73.3359929,1569024897
-LpGA-o3qxtbG7dsv8k5,jugar,4,feliz,5.5750552,-73.3359929,1569024906
-LpGAOiz1iZPjvZkoCO_,dormir,4,alegre,5.5573078,-73.3502961,1569025008
-LpGdBdlhRu8pro2Etdq,estudiar,4,feliz,5.5559436,-73.3508207,1569032817
-LpGdCNVoaPeBzk_Zkiv,trabajar,4,divertido,5.5559436,-73.3508207,1569032821
-LpGiu38jbINbZwSLKrX,amigos,4,satisfecho,5.5559505,-73.3508143,1569034315
-LpGivLk0s8xNDXwZ0Yj,cita,4,feliz,5.5559505,-73.3508143,1569034321
-LpGjriOqQtNiNxY--0f,trabajar,4,relajado,5.555853,-73.3509967,1569034568
-LpGjvO2unjSW_as5H3f,cita,4,avergonzado,5.555853,-73.3509967,1569034583
-LpGjwmpld44aSRD4AXH,amigos,4,feliz,5.555853,-73.3509967,1569034588
-LpGk0DncAuPJlStD-zu,festejar,4,divertido,5.555853,-73.3509967,1569034607
-LpGk3iYLJntFj2463c9,alimentar,4,estresado,5.555853,-73.3509967,1569034621
-LpJrCMsF4v6wjzSV_MY,descansar,4,satisfecho,5.5750814,-73.3360238,1569086823
-LpJrDlkWRdwPHQCEdao,dormir,4,feliz,5.5750814,-73.3360238,1569086829
-LpJrHJRCA9NygnJOAHB,asearse,4,contento,5.5750814,-73.3360238,1569086844
-LpJrIgmt4WaZ4vH0lSQ,trabajar,4,satisfecho,5.5750814,-73.3360238,1569086849
-LpJrKP4jGlobNZcfWmk,festejar,4,feliz,5.5750814,-73.3360238,1569086856
-LpJrNdjRPnaCoVuDRHc,estudiar,4,calmado,5.5750814,-73.3360238,1569086870
-LpJrQw_wgolztefAnqj,comprar,4,feliz,5.5750814,-73.3360238,1569086883
-LpJrVWZsk2d9N7DvmVZ,caminar,4,cansado,5.5750814,-73.3360238,1569086902
-LpJrY0KAKm0oNybWqqN,amigos,4,contento,5.5750814,-73.3360238,1569086912
-LpKxX6C3ZyiQrI75XoD,cita,4,feliz,5.5288088,-73.3595411,1569105258
-LpKxZ-Va8OvCrKxB_Rj,descansar,4,alegre,5.5288088,-73.3595411,1569105266
-LpKx_rbkb7qZypjh56c,alimentar,4,divertido,5.5288088,-73.3595411,1569105274
-LpKxdHsXiEC0X89SNjp,ejercitar,4,relajado,5.5288088,-73.3595411,1569105288
-LpKxeVM0Jqu8y3ZBulf,amigos,4,alegre,5.5288088,-73.3595411,1569105293
-LpKxhYsJKa_5zE3UCMp,jugar,4,feliz,5.5288088,-73.3595411,1569105305
-LpKxjiHbFloaDYomjpf,cita,4,alegre,5.5288088,-73.3595411,1569105314
-LpKxleAhgc9J0dTx0K1,trabajar,4,divertido,5.5288088,-73.3595411,1569105322
-LpKxoN-yPJ9A4HunloX,leer,4,asustado,5.5288088,-73.3595411,1569105333
-LpQjDex6LOE-L7EEXXr,alimentar,4,feliz,5.5749803,-73.3359347,1569202172
-LpQjEj7Lxc3OsNImiJn,estudiar,4,divertido,5.5749803,-73.3359347,1569202177
-LpQjGxnGM5cIigqv4Pg,jugar,4,satisfecho,5.5749803,-73.3359347,1569202186
-LpQjLgiP5dBasCd1bnb,ejercitar,4,contento,5.5749803,-73.3359347,1569202205
-LpQjMnp35JIWsS39_-P,trabajar,4,alegre,5.5749803,-73.3359347,1569202210
-LpQjPjF8xFpn9KuIOzk,dormir,4,relajado,5.5749803,-73.3359347,1569202222
-LpQjSd4Tox2GXIQ320z,festejar,4,calmado,5.5749803,-73.3359347,1569202234
-LpQjYT4KugBQpcZz7C2,casa,4,feliz,5.5749803,-73.3359347,1569202258
-LpQjcCi4CQe0jBK4rny,alimentar,4,alegre,5.5749803,-73.3359347,1569202277
-LpQk4B-qjYf6nyxr2sK,jugar,4,divertido,5.5749803,-73.3359347,1569202396
-LpQk5N8a6t1OzpRil-z,limpiar,4,aburrido,5.5749803,-73.3359347,1569202401
-LpQkBW9uUbgsNI4KVni,viajar,4,triste,5.5749803,-73.3359347,1569202426
-LpQkCzGTbjlBD-8bcy0,pelicula,4,divertido,5.5749803,-73.3359347,1569202432
-LpQkKpvp5UjbdQ1qgGH,jugar,4,feliz,5.5749803,-73.3359347,1569202464
-LpQkWnKpyh_04d4DkW5,estudiar,4,contento,5.5749803,-73.3359347,1569202513
-LpQkYpX_9dd5U_YsLrG,dormir,4,relajado,5.5749803,-73.3359347,1569202521
-LpR0tgJ89QZOQOcrmKQ,alimentar,4,satisfecho,5.575016,-73.3359499,1569207067
-LpR0voprIikHXezRFAi,estudiar,4,calmado,5.575016,-73.3359499,1569207076
-LpR0yLxptVaOtg0Tn80,leer,4,cansado,5.575016,-73.3359499,1569207086
-LpR10kMgNBG6lakzICt,cita,4,avergonzado,5.575016,-73.3359499,1569207100
-LpR13EJbdat3GTC_Hkh,descansar,4,feliz,5.575016,-73.3359499,1569207111
-LpR14X0hT-Qxhw2lSsQ,dormir,4,alegre,5.575016,-73.3359499,1569207116
-LpTxe0Tmnpo2tOHxMYM,alimentar,4,feliz,5.5331196,-73.3638138,1569256286
-LpTxfqmTitTFgBYeWEg,leer,4,satisfecho,5.5331196,-73.3638138,1569256293
-LpTxhfmdxCjD1N5RpZ3,estudiar,4,asustado,5.5331196,-73.3638138,1569256301
-LpTxjvipmHWjPB3_L0m,descansar,4,satisfecho,5.5331196,-73.3638138,1569256310
-LpTxkohZ_Hz17tGg39i,amigos,4,feliz,5.5331196,-73.3638138,1569256313
-LpTxo9YnvzfFzIWM3Ca,caminar,4,relajado,5.5331196,-73.3638138,1569256327
-LpTxqWHDHJyizknp1Ex,trabajar,4,aburrido,5.5331196,-73.3638138,1569256337
-Lphb8gRbfPVcYRW2ufL,amigos,4,feliz,5.5328831,-73.3638005,1569502045
-LphbAdio7zVRh37rLpS,estudiar,4,divertido,5.5328831,-73.3638005,1569502053
-LphbBs72HEtmbyuS5Gj,leer,4,contento,5.5328831,-73.3638005,1569502058
-LphbGD0zhXBLMpy75sq,alimentar,4,satisfecho,5.5328831,-73.3638005,1569502076
-LphbQTMM1iEiz063YzE,dormir,4,satisfecho,5.5328831,-73.3638005,1569502118
-LphbTUAIUZTLBdihQrA,caminar,4,relajado,5.5328831,-73.3638005,1569502130
-LphbV12cimTl1lp-zaq,trabajar,4,feliz,5.5328831,-73.3638005,1569502136
-Lphbb6PP2x1Wn9tpjDp,jugar,4,feliz,5.5328831,-73.3638005,1569502165
-LphbcZJ-ONNXC4WlrNk,conducir,4,calmado,5.5328831,-73.3638005,1569502171
-LphbfTRfWbuUXNVm250,comprar,4,satisfecho,5.5328831,-73.3638005,1569502183
-Lphbik1G44jaXx0CRK8,amigos,4,alegre,5.5328831,-73.3638005,1569502197
-Lphblh9Pw-P-uzd5vNr,esperar,4,triste,5.5328831,-73.3638005,1569502209
-LphbtU75kWBrd_vtsR7,cita,4,estresado,5.5328831,-73.3638005,1569502241
-Lpn6oCyDRjM089E3Gmg,pelicula,4,contento,5.5326882,-73.363411,1569594493
-Lpn6rsue5u8J9wEvk0d,alimentar,4,satisfecho,5.5326882,-73.363411,1569594508
-Lpn6tsJrJz_7Gx3ziIM,estudiar,4,divertido,5.5326882,-73.363411,1569594517
-Lpn6v439QGIHmWTVyyd,leer,4,cansado,5.5326882,-73.363411,1569594522
-Lpn6waTYS2Y8AwNXN5y,descansar,4,relajado,5.5326882,-73.363411,1569594528
-Lpn6zNBPyLAR_6Y1WrP,ejercitar,4,cansado,5.5326882,-73.363411,1569594539
-Lpn72Qs00amPIphOZ1P,cita,4,aburrido,5.5326882,-73.363411,1569594556
-Lpn7834VVG07nHRjeln,dormir,4,relajado,5.5326882,-73.363411,1569594579
-Lpn7K75WKIeHyoKoJVD,esperar,4,aburrido,5.5326882,-73.363411,1569594628
-LpnFtO-7U8rtxjLloxK,amigos,4,feliz,5.5327612,-73.3635607,1569596874
-LpnFwBVzCaLp4i55nHR,amigos,4,divertido,5.5327612,-73.3635607,1569596885
-LpnHbaZ3XTu58nGtUu-,pelicula,4,asustado,5.5327612,-73.3635607,1569597325
-LpnHl-_-nmdUGmGYnDm,pelicula,4,divertido,5.5327612,-73.3635607,1569597364
-LpnHsubDSU7lxKrI7Ea,pelicula,4,contento,5.5327612,-73.3635607,1569597397
-LpnI5gSeGQ2iG0LXFJX,pelicula,4,feliz,5.5327612,-73.3635607,1569597453
-LpnI9xCCTOaLAvwvSq9,pelicula,4,divertido,5.5327612,-73.3635607,1569597471
-LpnIDW8btIIiaT4mLmG,pelicula,4,divertido,5.5327612,-73.3635607,1569597485
-LpnIbqymYoP6AGXjomd,pelicula,4,relajado,5.5327908,-73.3635373,1569597589
-LpnIkd_enFeLX7a3_y9,pelicula,4,calmado,5.5327908,-73.3635373,1569597625
-LpnIpKKmsNN0RpXhfAm,pelicula,4,neutral,5.5327908,-73.3635373,1569597644
-LpnIt9xkzONcT2qJhNo,pelicula,4,neutral,5.5327908,-73.3635373,1569597660
-LpnIwesOkv_isTPRvDy,pelicula,4,relajado,5.5327908,-73.3635373,1569597674
-LpnJ1eHd-7v0mZtU2eK,pelicula,4,neutral,5.5327908,-73.3635373,1569597699
-LpnJ700bVlZBnk-x5A8,pelicula,4,relajado,5.5327908,-73.3635373,1569597721
-LpnJHmLNL6bs0PRxer4,pelicula,4,relajado,5.5327908,-73.3635373,1569597765
-LpnJZAvH9iUT2K-NUUd,pelicula,4,relajado,5.5327908,-73.3635373,1569597836
-LpnJhXvvMK9NKu3vM_o,pelicula,4,aburrido,5.5327908,-73.3635373,1569597874
-LpnJkPys031qRkCcmDC,pelicula,4,feliz,5.5327908,-73.3635373,1569597886
-LpnJlbKBtdZ9NsDF7dJ,pelicula,4,divertido,5.5327908,-73.3635373,1569597891
-LpnJotFW6RHV0WyMnOp,pelicula,4,divertido,5.5327908,-73.3635373,1569597905
-LpnJq3xa-5sqFeiDi5P,pelicula,4,feliz,5.5327908,-73.3635373,1569597909
-LpnK-Z0oq3HYeQKgt63,pelicula,4,divertido,5.5327908,-73.3635373,1569597952
-LpnK9xMRCBFWdYro9Tl,pelicula,4,divertido,5.5327908,-73.3635373,1569597995
-LpnKHWtobnC3L6A_hWW,amigos,4,divertido,5.5327908,-73.3635373,1569598026
-LpnKI19-F6m6zSYXhrm,pelicula,4,divertido,5.5327908,-73.3635373,1569598028
-LpnKYanyyGlSLjveqK8,pelicula,4,neutral,5.5327908,-73.3635373,1569598096
-LpnKc4cSsdUP3Ao04ts,pelicula,4,neutral,5.5327908,-73.3635373,1569598114
-LpnKjfeNK4J7H8OdqzO,pelicula,4,cansado,5.5327908,-73.3635373,1569598146
-LpnKra8E_dFA8UWlexg,pelicula,4,neutral,5.5327908,-73.3635373,1569598178
-LpnKz8gxV8BJ0fUPYq7,pelicula,4,divertido,5.5327908,-73.3635373,1569598209
-LpnLAdCVpvgmzswy7oO,pelicula,4,neutral,5.5327908,-73.3635373,1569598260
-LpnLEaXqjLX-XNV4idG,pelicula,4,feliz,5.5327908,-73.3635373,1569598276
-LpnLPEo2TN5NgjixaTD,pelicula,4,relajado,5.5327908,-73.3635373,1569598320
-LpnLXjhQPB6IqBlJj2N,pelicula,4,relajado,5.5327908,-73.3635373,1569598355
-LpnLgwelMFj9_PCs6U2,pelicula,4,neutral,5.5326894,-73.3634845,1569598397
-LpnLttW6D8sMLzx8ZXp,pelicula,4,asustado,5.5326894,-73.3634845,1569598450
-LpnLw7FQFwDSLZpqith,pelicula,4,triste,5.5326894,-73.3634845,1569598459
-LpnM-rrkPUCtXhbXfkM,pelicula,4,neutral,5.5326894,-73.3634845,1569598478
-LpnMCocQfPlJKYlA-ra,pelicula,4,neutral,5.5326894,-73.3634845,1569598531
-LpnMJ5bf7Wko7er7fSP,pelicula,4,relajado,5.5326894,-73.3634845,1569598557
-LpnMJuFUisKYYnOBCaL,pelicula,4,cansado,5.5326894,-73.3634845,1569598560
-LpnMM8oZHX_1R60-jSN,pelicula,4,neutral,5.5326894,-73.3634845,1569598569
-LpnMNrWAK28C4tVEd8H,pelicula,4,aburrido,5.5326894,-73.3634845,1569598576
-LpnMSnLs16lV4l2jpI5,pelicula,4,contento,5.5326894,-73.3634845,1569598597
-LpnMig6fJd8TZAfY-0T,pelicula,4,aburrido,5.5326894,-73.3634845,1569598666
-LpnN6HDGqVTXU9WXmLZ,pelicula,4,neutral,5.5326894,-73.3634845,1569598766
-LpnNKKH_6RB4i8sFgm5,pelicula,4,aburrido,5.5326894,-73.3634845,1569598824
-LpnNXeh3waLVbAu8ZNM,pelicula,4,alegre,5.5326894,-73.3634845,1569598879
-LpnNc4FO-lQ4Y3YaLTH,pelicula,4,divertido,5.5326894,-73.3634845,1569598901
-LpnNdonwM1zHxZF6Ccw,pelicula,4,feliz,5.5326894,-73.3634845,1569598908
-LpnNeD9KkI6AAmyqecN,pelicula,4,divertido,5.5326894,-73.3634845,1569598909
-LpnNvoyWy-7NOehgZj6,pelicula,4,neutral,5.5326894,-73.3634845,1569598982
-LpnNzu2O1GsFOXaMXdQ,pelicula,4,divertido,5.5326894,-73.3634845,1569598998
-LpnO0SIZRIagoCB82C6,pelicula,4,divertido,5.5327229,-73.3635718,1569599005
-LpnOHzmyyQJ80RmPnc_,pelicula,4,neutral,5.5327229,-73.3635718,1569599076
-LpnORa8ikNvRVf1bgUo,pelicula,4,neutral,5.5327229,-73.3635718,1569599116
-LpnO_UDgaurs1LjaLAW,pelicula,4,relajado,5.5327229,-73.3635718,1569599152
-LpnOsGnCB8zWXJTMmrX,pelicula,4,neutral,5.5327229,-73.3635718,1569599229
-LpnP6OWsdZ7Hza99xTE,pelicula,4,aburrido,5.5327229,-73.3635718,1569599291
-LpnP7fXWirnDtYHy4Tu,pelicula,4,aburrido,5.5327229,-73.3635718,1569599296
-LpnPBqTlf3NsJNeQkyr,pelicula,4,aburrido,5.5327229,-73.3635718,1569599313
-LpnPCMMgXCw2NSpbJKz,pelicula,4,divertido,5.5327229,-73.3635718,1569599316
-LpnPCmlbcTYCJO4UY0X,pelicula,4,divertido,5.5327229,-73.3635718,1569599317
-LpnPDDmoyQSt5oLqYft,pelicula,4,divertido,5.5327229,-73.3635718,1569599319
-LpnPOlUOj9cCif97v5d,pelicula,4,divertido,5.5327229,-73.3635718,1569599366
-LpnPRZh3-QbA_nTkc4J,pelicula,4,neutral,5.5327229,-73.3635718,1569599378
-LpnPXWZiODcNNV6CpO5,pelicula,4,aburrido,5.5327229,-73.3635718,1569599402
-LpnPcmZ8EXzf0V3L3Ys,pelicula,4,relajado,5.5327229,-73.3635718,1569599428
-LpnPkKEIDoMJM0-AwNR,pelicula,4,relajado,5.5327229,-73.3635718,1569599459
-LpnPmjtX3g_l0t1KxXU,pelicula,4,calmado,5.5327229,-73.3635718,1569599469
-LpnPo6ojkIIzMeBVSBV,pelicula,4,calmado,5.5327229,-73.3635718,1569599474
-LpnPuuXLNXhYDe566k9,pelicula,4,calmado,5.5327229,-73.3635718,1569599502
-LpnQ-naTcVlUHfwSJxy,pelicula,4,relajado,5.5327229,-73.3635718,1569599526
-LpnQ7ERu8t0jCzGpL5t,pelicula,4,calmado,5.5327229,-73.3635718,1569599557
-LpnQ88Ovbi9ipyAoQy7,pelicula,4,relajado,5.5327229,-73.3635718,1569599560
-LpnQFfVsGeefv63MMFB,pelicula,4,calmado,5.5327229,-73.3635718,1569599591
-LpnQd8wsz1K5qsC1YkB,pelicula,4,neutral,5.5327898,-73.3635436,1569599692
-LpnQejOrkBMEm_lY9K9,pelicula,4,neutral,5.5327898,-73.3635436,1569599697
-LpnR7gN9d_QTLIeAi79,pelicula,4,neutral,5.5327898,-73.3635436,1569599820
-LpnR9AQg5syYlgIUcmQ,pelicula,4,relajado,5.5327898,-73.3635436,1569599826
-LpnRS0ku-IFbdzAhEJM,pelicula,4,neutral,5.5327898,-73.3635436,1569599903
-LpnRTX2GL35Dikqapyu,pelicula,4,neutral,5.5327898,-73.3635436,1569599909
-LpnRXJia5fmHbJ2KKuZ,pelicula,4,divertido,5.5327898,-73.3635436,1569599925
-LpnRZnGoIv8Yu1b0KwG,pelicula,4,divertido,5.5327898,-73.3635436,1569599935
-LpnRmFkil7M4ZbNdGQZ,pelicula,4,divertido,5.5327898,-73.3635436,1569599990
-LpnRwjzQwGV70WJOqlR,pelicula,4,divertido,5.5327898,-73.3635436,1569600033
-LpnS4FLWKsCvi-5sTuu,pelicula,4,divertido,5.5327898,-73.3635436,1569600068
-LpnS5WlmnOtZEsi9kSY,pelicula,4,divertido,5.5327898,-73.3635436,1569600073
-LpnSImsQF6I9X16XRis,pelicula,4,divertido,5.5327898,-73.3635436,1569600128
-LpnSU5jBU8YVc8penD4,pelicula,4,divertido,5.5327898,-73.3635436,1569600174
-LpnSWMGEXgkiXc8TzVy,pelicula,4,contento,5.5327898,-73.3635436,1569600183
-LpnSfdpeGUNsWTJW-bE,pelicula,4,neutral,5.5327898,-73.3635436,1569600225
-LpnShnagwta3DZw5F22,pelicula,4,relajado,5.5327898,-73.3635436,1569600234
-Lo5sz-Y1QwwjwvO0yNE,estudiar,3,neutral,5.5331852,-73.3640135,1567778663
-Lo5uZRRbEcXkMnYdXfk,estudiar,3,contento,5.5331852,-73.3640135,1567779078
-Lo5ueisKakgO9CC-F-E,leer,3,aburrido,5.5331852,-73.3640135,1567779104
-Lo5uxDPSf62-YiCxAFn,estudiar,3,aburrido,5.5332727,-73.3640325,1567779179
-Lo5uyfxmu6r3CdaigLI,estudiar,3,cansado,5.5332727,-73.3640325,1567779185
-Lo5v08wBMgRSmTf4sep,estudiar,3,estresado,5.5332727,-73.3640325,1567779195
-Lo5v4QZk5J5oRfBj2fk,leer,3,neutral,5.5332727,-73.3640325,1567779213
-Lo5vgUJog8QmZ-ARlRL,estudiar,3,feliz,5.5332727,-73.3640325,1567779374
-Lo6--FLe7iWvJs7UIiw,estudiar,3,satisfecho,5.5338279,-73.3655276,1567780503
-Lo610PaxxTovv0sWXtX,estudiar,3,feliz,5.5330202,-73.3636818,1567781032
-Lo62coAYuS5VsO3JrpU,amigos,3,contento,5.5330202,-73.3636818,1567781455
-Lo67Dv2yF6_69qdfu7Z,ejercitar,3,feliz,5.5328121,-73.3637417,1567782661
-Lo67EuJIi4zB2VWhxw6,cita,3,divertido,5.5328121,-73.3637417,1567782665
-Lo67GH4oOdgGYHBiZBH,alimentar,3,alegre,5.5328121,-73.3637417,1567782671
-Lo67HcjG4Biny_P3th1,descansar,3,satisfecho,5.5328121,-73.3637417,1567782676
-Lo67JOKvfyq-w61zoaG,caminar,3,calmado,5.5328121,-73.3637417,1567782684
-Lo67MwYFCnQK0zT87Zd,cuidarse,3,contento,5.5328121,-73.3637417,1567782698
-Lo67PGI55FMDU5bQtO1,estudiar,3,alegre,5.5328121,-73.3637417,1567782708
-Lo67Ql2IgOPTAID74-B,amigos,3,contento,5.5328121,-73.3637417,1567782714
-Lo67UG_STNInd5WBoPo,trabajar,3,feliz,5.5328121,-73.3637417,1567782728
-Lo67WfnQnwj67uNj4l9,jugar,3,calmado,5.5328121,-73.3637417,1567782738
-Lo67Y73_p6O7PPNCteU,leer,3,divertido,5.5328121,-73.3637417,1567782744
-Lo67e-t35vwp11EqGUH,dormir,3,relajado,5.5328121,-73.3637417,1567782772
-Lo67hrOeU3r9JCPu2sH,caminar,3,contento,5.5328121,-73.3637417,1567782788
-Lo67jaoSj-v_AQMVVmX,estudiar,3,feliz,5.5328121,-73.3637417,1567782795
-Lo67lM6d_xL0AGQAZF6,ejercitar,3,satisfecho,5.5328121,-73.3637417,1567782802
-Lo67pm0NzAg0FtRA4MS,leer,3,divertido,5.5328121,-73.3637417,1567782820
-Lo67tKbeGfJwWditl1H,casa,3,calmado,5.5328121,-73.3637417,1567782835
-Lo6zYaq2_G-S71pa4Pr,amigos,3,calmado,5.5335948,-73.3584354,1567797163
-Lo72Z2OeZEFzI2enMBI,amigos,3,divertido,5.5672715,-73.3446984,1567798214
-Lo72_HsmLFDYe-g2c2F,amigos,3,contento,5.5672715,-73.3446984,1567798219
-Lo72aQ5xCaub2PItbbz,amigos,3,alegre,5.5672715,-73.3446984,1567798224
-Lo72bS7L9jSZjxn42Dy,amigos,3,feliz,5.5672715,-73.3446984,1567798228
-Lo8gCKXCDP25pnuH50x,casa,3,enojado,5.5682618,-73.3453533,1567825645
-Lo8gED-D4JMYBjCFNOo,casa,3,estresado,5.5682618,-73.3453533,1567825653
